ensemble_criterion, chi_square_percent_point_function, scale_feature_coefficient, min_accuracy_coefficient, min_number_class_per_node, sorting_method, dataset_test_size, dataset_test_categorizable, number_of_rules, cobertura, ensemble_accuracy, ensemble_f1_score, ensemble_precision_score, ensemble_recall, ensemble_roc_auc_score, tree_accuracy, tree_f1_score, tree_precision_score, tree_recall_score, tree_roc_auc_score, RuleFit_accuracy, RuleFit_f1_score, RuleFit_precision_score, RuleFit_recall_score, RuleFit_roc_auc_score, rules_accuracy, rules_f1_score, rules_precision_score, rules_recall_score, rules_roc_auc_score
gini, 0.95, 0.001, 0.6, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.96, 0.001, 0.6, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.97, 0.001, 0.6, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.98, 0.001, 0.6, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.99, 0.001, 0.6, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.995, 0.001, 0.6, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.95, 0.001, 0.65, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.96, 0.001, 0.65, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.97, 0.001, 0.65, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.98, 0.001, 0.65, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.99, 0.001, 0.65, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.995, 0.001, 0.65, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.95, 0.001, 0.7, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.96, 0.001, 0.7, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.97, 0.001, 0.7, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.98, 0.001, 0.7, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.99, 0.001, 0.7, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.995, 0.001, 0.7, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.95, 0.001, 0.75, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.96, 0.001, 0.75, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.97, 0.001, 0.75, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.98, 0.001, 0.75, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.99, 0.001, 0.75, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.995, 0.001, 0.75, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.95, 0.001, 0.8, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.96, 0.001, 0.8, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.97, 0.001, 0.8, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.98, 0.001, 0.8, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.99, 0.001, 0.8, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.995, 0.001, 0.8, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.95, 0.001, 0.85, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.96, 0.001, 0.85, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.97, 0.001, 0.85, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.98, 0.001, 0.85, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.99, 0.001, 0.85, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.995, 0.001, 0.85, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.95, 0.001, 0.9, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.96, 0.001, 0.9, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.97, 0.001, 0.9, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.98, 0.001, 0.9, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.99, 0.001, 0.9, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.995, 0.001, 0.9, 1, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.95, 0.001, 0.95, 1, target_accuracy, 34, 31, 0, 0.9117647058823529, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 1.0, 1.0, 1.0, 1.0, 1.0
gini, 0.96, 0.001, 0.95, 1, target_accuracy, 34, 31, 0, 0.9117647058823529, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 1.0, 1.0, 1.0, 1.0, 1.0
gini, 0.97, 0.001, 0.95, 1, target_accuracy, 34, 31, 0, 0.9117647058823529, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 1.0, 1.0, 1.0, 1.0, 1.0
gini, 0.98, 0.001, 0.95, 1, target_accuracy, 34, 31, 0, 0.9117647058823529, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 1.0, 1.0, 1.0, 1.0, 1.0
gini, 0.99, 0.001, 0.95, 1, target_accuracy, 34, 31, 0, 0.9117647058823529, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 1.0, 1.0, 1.0, 1.0, 1.0
gini, 0.995, 0.001, 0.95, 1, target_accuracy, 34, 31, 0, 0.9117647058823529, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 0.967741935483871, 0.962962962962963, 1.0, 0.9285714285714286, 0.9642857142857143, 1.0, 1.0, 1.0, 1.0, 1.0
gini, 0.95, 0.001, 0.6, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.96, 0.001, 0.6, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.97, 0.001, 0.6, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.98, 0.001, 0.6, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.99, 0.001, 0.6, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.995, 0.001, 0.6, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.95, 0.001, 0.65, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.96, 0.001, 0.65, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.97, 0.001, 0.65, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.98, 0.001, 0.65, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.99, 0.001, 0.65, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.995, 0.001, 0.65, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.95, 0.001, 0.7, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
gini, 0.96, 0.001, 0.7, 2, target_accuracy, 34, 34, 0, 1.0, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9117647058823529, 0.896551724137931, 0.9285714285714286, 0.8666666666666667, 0.9070175438596492, 0.9411764705882353, 0.9285714285714286, 1.0, 0.8666666666666667, 0.9333333333333333, 0.9411764705882353, 0.9375, 0.8823529411764706, 1.0, 0.9473684210526316
